% lines 11-1633 are apache, lines 1634-4003 are Java, lines 4003-5913 are JFace. (ver libro1.xlsx)
% 2 clases
% non-directive and semi-directive instances were taken as directive class

@RELATION "3_Apache_Java_JFace.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
" Calls the <tt>Hashtable</tt> method <code>put</code>. ",non-directive
"Provided for\n parallelism with the <tt>getProperty</tt> method. ",directive
"Enforces use of\n strings for property keys and values. ",directive
"The value returned is the\n result of the <tt>Hashtable</tt> call to <code>put</code>.\n\n ",non-directive
"@param key the key to be placed into this property list.\n ",non-directive
"@param value the value corresponding to <tt>key</tt>.\n ",non-directive
"@return     the previous value of the specified key in this property\n             list, or <code>null</code> if it did not have one.\n ",non-directive
"@see #getProperty\n ",non-directive
"@since    1.2\n",non-directive
" Reads a property list (key and element pairs) from the input\n byte stream. ",non-directive
"The input stream is in a simple line-oriented\n format as specified in\n {@link #load(java.io.Reader) load(Reader)} and is assumed to use\n the ISO 8859-1 character encoding; that is each byte is one Latin1\n character. ",directive
"Characters not in Latin1, and certain special characters,\n are represented in keys and elements using\n <a href=\"http://java.sun.com/docs/books/jls/third_edition/html/lexical.html#3.3\">Unicode escapes</a>.\n ",directive
"<p>\n The specified stream remains open after this method returns.\n\n ",directive
"@param      inStream   the input stream.\n ",non-directive
"@since 1.2\n",non-directive
" Calls the <code>store(OutputStream out, String comments)</code> method\n and suppresses IOExceptions that were thrown.\n\n ",non-directive
"@deprecated This method does not throw an IOException if an I/O error\n occurs while saving the property list.  ",directive
"The preferred way to save a\n properties list is via the <code>store(OutputStream out, \n String comments)</code> method or the \n <code>storeToXML(OutputStream os, String comment)</code> method.\n\n ",directive
"@param   out      an output stream.\n ",non-directive
"@param   comments   a description of the property list.\n ",non-directive
" Writes this property list (key and element pairs) in this\n <code>Properties</code> table to the output character stream in a \n format suitable for using the {@link #load(java.io.Reader) load(Reader)}\n method.\n ",non-directive
"<p>\n Properties from the defaults table of this <code>Properties</code>\n table (if any) are <i>not</i> written out by this method.\n ",directive
"<p>\n If the comments argument is not null, then an ASCII <code>#</code>\n character, the comments string, and a line separator are first written\n to the output stream. ",non-directive
"Thus, the <code>comments</code> can serve as an\n identifying comment. ",non-directive
"Any one of a line feed ('\n'), a carriage\n return ('\r'), or a carriage return followed immediately by a line feed\n in comments is replaced by a line separator generated by the <code>Writer</code>\n and if the next character in comments is not character <code>#</code> or \n character <code>!</code> then an ASCII <code>#</code> is written out \n after that line separator.\n ",directive
"<p>\n Next, a comment line is always written, consisting of an ASCII\n <code>#</code> character, the current date and time (as if produced\n by the <code>toString</code> method of <code>Date</code> for the\n current time), and a line separator as generated by the <code>Writer</code>.\n ",non-directive
"<p>\n Then every entry in this <code>Properties</code> table is\n written out, one per line. ",non-directive
"For each entry the key string is\n written, then an ASCII <code>=</code>, then the associated\n element string. ",non-directive
"For the key, all space characters are\n written with a preceding <code>\</code> character.  ",directive
"For the\n element, leading space characters, but not embedded or trailing\n space characters, are written with a preceding <code>\</code>\n character. ",directive
"The key and element characters <code>#</code>,\n <code>!</code>, <code>=</code>, and <code>:</code> are written\n with a preceding backslash to ensure that they are properly loaded.\n ",directive
"<p>\n After the entries have been written, the output stream is flushed.  \n ",non-directive
"The output stream remains open after this method returns.\n ",directive
"<p>\n\n ",non-directive
"@param   writer      an output character stream writer.\n ",non-directive
"@param   comments   a description of the property list.\n ",non-directive
"@since 1.6\n",non-directive
" Returns a set of keys in this property list where\n the key and its corresponding value are strings,\n including distinct keys in the default property list if a key\n of the same name has not already been found from the main\n properties list.  ",non-directive
"Properties whose key or value is not \n of type <tt>String</tt> are omitted.\n ",directive
"<p>\n The returned set is not backed by the <tt>Properties</tt> object.\n ",directive
"Changes to this <tt>Properties</tt> are not reflected in the set,\n or vice versa.\n\n ",directive
"@return  a set of keys in this property list where\n          the key and its corresponding value are strings,\n          including the keys in the default property list.\n ",non-directive
"@see     java.util.Properties#defaults\n ",non-directive
"@since   1.6\n",non-directive
" Prints this property list out to the specified output stream.\n ",non-directive
"This method is useful for debugging.\n\n ",directive
"@param   out   an output stream.\n ",non-directive
"@since   JDK1.1\n",non-directive
" Tests if this object has changed. \n\n ",non-directive
"@return  <code>true</code> if and only if the <code>setChanged</code> \n          method has been called more recently than the \n          <code>clearChanged</code> method on this object; \n          <code>false</code> otherwise.\n ",non-directive
"@see     java.util.Observable#clearChanged()\n ",non-directive
"@see     java.util.Observable#setChanged()\n",non-directive
" Returns a reverse order view of the mappings contained in this map.\n ",non-directive
"The descending map is backed by this map, so changes to the map are\n reflected in the descending map, and vice-versa.  ",directive
"If either map is\n modified while an iteration over a collection view of either map\n is in progress (except through the iterator's own {@code remove}\n operation), the results of the iteration are undefined.\n\n ",directive
"<p>The returned map has an ordering equivalent to\n <tt>{@link Collections#reverseOrder(Comparator) Collections.reverseOrder}(comparator())</tt>.\n ",non-directive
"The expression {@code m.descendingMap().descendingMap()} returns a\n view of {@code m} essentially equivalent to {@code m}.\n\n ",non-directive
"@return a reverse order view of this map\n",non-directive
" Returns a {@link Collection} view of the values contained in this map.\n ",non-directive
"The collection is backed by the map, so changes to the map are\n reflected in the collection, and vice-versa.  ",directive
"If the map is\n modified while an iteration over the collection is in progress\n (except through the iterator's own <tt>remove</tt> operation),\n the results of the iteration are undefined.  ",directive
"The collection\n supports element removal, which removes the corresponding\n mapping from the map, via the <tt>Iterator.remove</tt>,\n <tt>Collection.remove</tt>, <tt>removeAll</tt>,\n <tt>retainAll</tt> and <tt>clear</tt> operations.  ",non-directive
"It does not\n support the <tt>add</tt> or <tt>addAll</tt> operations.\n\n ",directive
"@return a collection view of the values contained in this map\n",non-directive
" Gets the current value of the default locale for this instance\n of the Java Virtual Machine.\n ",non-directive
"<p>\n The Java Virtual Machine sets the default locale during startup\n based on the host environment. ",non-directive
"It is used by many locale-sensitive\n methods if no locale is explicitly specified.\n ",directive
"It can be changed using the\n {@link #setDefault(java.util.Locale) setDefault} method.\n\n ",directive
"@return the default locale for this instance of the Java Virtual Machine\n",non-directive
