% 1. Title: arff file created from Comments_WebOutput-Corrected-Java_(only comments and class).csv
% 2 clases
% null-directive and semi-directive instances were taken as directive class

@RELATION "1.1_Java_2Classes.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
" Scans the next token of the input as an <tt>int</tt>.\n ",non-directive
"This method will throw <code>InputMismatchException</code>\n if the next token cannot be translated into a valid int value as\n described below. ",directive
"If the translation is successful, the scanner advances\n past the input that matched.\n\n ",non-directive
"<p> If the next token matches the <a\n href=\"#Integer-regex\"><i>Integer</i></a> regular expression defined \n above then the token is converted into an <tt>int</tt> value as if by\n removing all locale specific prefixes, group separators, and locale\n specific suffixes, then mapping non-ASCII digits into ASCII\n digits via {@link Character#digit Character.digit}, prepending a\n negative sign (-) if the locale specific negative prefixes and suffixes\n were present, and passing the resulting string to\n {@link Integer#parseInt(String, int) Integer.parseInt} with the\n specified radix.\n\n ",directive
"@param radix the radix used to interpret the token as an int value\n ",non-directive
"@return the <tt>int</tt> scanned from the input\n ",non-directive
" Returns true if the next token in this scanner's input can be\n interpreted as a long value in the default radix using the \n {@link #nextLong} method. ",non-directive
"The scanner does not advance past any input.\n\n ",directive
"@return true if and only if this scanner's next token is a valid\n         long value\n ",non-directive
" Gets a resource bundle using the specified base name, the default locale,\n and the caller's class loader. ",non-directive
"Calling this method is equivalent to calling\n <blockquote>\n <code>getBundle(baseName, Locale.getDefault(), this.getClass().getClassLoader())</code>,\n </blockquote>\n except that <code>getClassLoader()</code> is run with the security\n privileges of <code>ResourceBundle</code>.\n ",directive
"See {@link #getBundle(String, Locale, ClassLoader) getBundle}\n for a complete description of the search and instantiation strategy.\n\n ",directive
"@param baseName the base name of the resource bundle, a fully qualified class name\n ",non-directive
"@return a resource bundle for the given base name and the default locale\n",non-directive
" Gets an object for the given key from this resource bundle.\n ",non-directive
"Returns null if this resource bundle does not contain an\n object for the given key.\n\n ",directive
"@param key the key for the desired object\n ",non-directive
"@return the object for the given key, or null\n",directive
" Returns a <code>Set</code> of the keys contained\n <em>only</em> in this <code>ResourceBundle</code>.\n\n ",non-directive
"@return a <code>Set</code> of the keys contained only in this\n         <code>ResourceBundle</code>\n ",non-directive
"@since 1.6\n ",non-directive
"@see #keySet()\n",non-directive
" Calls the <tt>Hashtable</tt> method <code>put</code>. ",non-directive
"Provided for\n parallelism with the <tt>getProperty</tt> method. ",directive
"Enforces use of\n strings for property keys and values. ",directive
"The value returned is the\n result of the <tt>Hashtable</tt> call to <code>put</code>.\n\n ",non-directive
"@param key the key to be placed into this property list.\n ",non-directive
"@param value the value corresponding to <tt>key</tt>.\n ",non-directive
"@return     the previous value of the specified key in this property\n             list, or <code>null</code> if it did not have one.\n ",directive
"@see #getProperty\n ",non-directive
"@since    1.2\n",non-directive
" Reads a property list (key and element pairs) from the input\n byte stream. ",non-directive
"The input stream is in a simple line-oriented\n format as specified in\n {@link #load(java.io.Reader) load(Reader)} and is assumed to use\n the ISO 8859-1 character encoding; that is each byte is one Latin1\n character. ",directive
"Characters not in Latin1, and certain special characters,\n are represented in keys and elements using\n <a href=\"http://java.sun.com/docs/books/jls/third_edition/html/lexical.html#3.3\">Unicode escapes</a>.\n ",directive
"<p>\n The specified stream remains open after this method returns.\n\n ",directive
"@param      inStream   the input stream.\n ",non-directive
"@since 1.2\n",non-directive
" Calls the <code>store(OutputStream out, String comments)</code> method\n and suppresses IOExceptions that were thrown.\n\n ",non-directive
"@deprecated This method does not throw an IOException if an I/O error\n occurs while saving the property list.  ",directive
"The preferred way to save a\n properties list is via the <code>store(OutputStream out, \n String comments)</code> method or the \n <code>storeToXML(OutputStream os, String comment)</code> method.\n\n ",directive
"@param   out      an output stream.\n ",non-directive
"@param   comments   a description of the property list.\n ",non-directive
" Writes this property list (key and element pairs) in this\n <code>Properties</code> table to the output character stream in a \n format suitable for using the {@link #load(java.io.Reader) load(Reader)}\n method.\n ",non-directive
"<p>\n Properties from the defaults table of this <code>Properties</code>\n table (if any) are <i>not</i> written out by this method.\n ",directive
"<p>\n If the comments argument is not null, then an ASCII <code>#</code>\n character, the comments string, and a line separator are first written\n to the output stream. ",non-directive
"Thus, the <code>comments</code> can serve as an\n identifying comment. ",non-directive
"Any one of a line feed ('\n'), a carriage\n return ('\r'), or a carriage return followed immediately by a line feed\n in comments is replaced by a line separator generated by the <code>Writer</code>\n and if the next character in comments is not character <code>#</code> or \n character <code>!</code> then an ASCII <code>#</code> is written out \n after that line separator.\n ",directive
"<p>\n Next, a comment line is always written, consisting of an ASCII\n <code>#</code> character, the current date and time (as if produced\n by the <code>toString</code> method of <code>Date</code> for the\n current time), and a line separator as generated by the <code>Writer</code>.\n ",non-directive
"<p>\n Then every entry in this <code>Properties</code> table is\n written out, one per line. ",non-directive
"For each entry the key string is\n written, then an ASCII <code>=</code>, then the associated\n element string. ",non-directive
"For the key, all space characters are\n written with a preceding <code>\</code> character.  ",directive
"For the\n element, leading space characters, but not embedded or trailing\n space characters, are written with a preceding <code>\</code>\n character. ",directive
"The key and element characters <code>#</code>,\n <code>!</code>, <code>=</code>, and <code>:</code> are written\n with a preceding backslash to ensure that they are properly loaded.\n ",directive
"<p>\n After the entries have been written, the output stream is flushed.  \n ",non-directive
"The output stream remains open after this method returns.\n ",directive
"<p>\n\n ",non-directive
"@param   writer      an output character stream writer.\n ",non-directive
"@param   comments   a description of the property list.\n ",non-directive
"@since 1.6\n",non-directive
" Returns a set of keys in this property list where\n the key and its corresponding value are strings,\n including distinct keys in the default property list if a key\n of the same name has not already been found from the main\n properties list.  ",non-directive
"Properties whose key or value is not \n of type <tt>String</tt> are omitted.\n ",directive
"<p>\n The returned set is not backed by the <tt>Properties</tt> object.\n ",directive
"Changes to this <tt>Properties</tt> are not reflected in the set,\n or vice versa.\n\n ",directive
"@return  a set of keys in this property list where\n          the key and its corresponding value are strings,\n          including the keys in the default property list.\n ",non-directive
"@see     java.util.Properties#defaults\n ",non-directive
"@since   1.6\n",non-directive
" Prints this property list out to the specified output stream.\n ",non-directive
