@relation 'textMining01.csv_balanced(randomized)'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'\n\nInterfaces and classes providing a framework for locking and waiting\nfor conditions that is distinct from built-in synchronization and\nmonitors. The framework permits much greater flexibility in the use of\nlocks and conditions, at the expense of more awkward syntax.\n\n<p> The {@link java.util.concurrent.locks.Lock} interface supports\nlocking disciplines that differ in semantics (reentrant, fair, etc),\nand that can be used in non-block-structured contexts including\nhand-over-hand and lock reordering algorithms. The main implementation\nis {@link java.util.concurrent.locks.ReentrantLock}.\n\n<p> The {@link java.util.concurrent.locks.ReadWriteLock} interface\nsimilarly defines locks that may be shared among readers but are\nexclusive to writers.  Only a single implementation, {@link\njava.util.concurrent.locks.ReentrantReadWriteLock}, is provided, since\nit covers most standard usage contexts. But programmers may create\ntheir own implementations to cover nonstandard requirements.\n\n<p> The {@link java.util.concurrent.locks.Condition} interface\ndescribes condition variables that may be associated with Locks.\nThese are similar in usage to the implicit monitors accessed using\n<tt>Object.wait</tt>, but offer extended capabilities.  In particular,\nmultiple <tt>Condition</tt> objects may be associated with a single\n<tt>Lock</tt>.  To avoid compatibility issues, the names of\n<tt>Condition</tt> methods are different than the corresponding\n<tt>Object</tt> versions.\n\n<p> The {@link java.util.concurrent.locks.AbstractQueuedSynchronizer}\nclass serves as a useful superclass for defining locks and other\nsynchronizers that rely on queuing blocked threads.  The {@link\njava.util.concurrent.locks.AbstractQueuedLongSynchronizer} class\nprovides the same functionality but extends support to 64 bits of\nsynchronization state. Both extend class {@link\njava.util.concurrent.locks.AbstractOwnableSynchronizer}, a simple\nclass that helps record the thread currently holding exclusive\nsynchronization.  The {@link java.util.concurrent.locks.LockSupport}\nclass provides lower-level blocking and unblocking support that is\nuseful for those developers implementing their own customized lock\nclasses.\n\n@since 1.5\n\n',directive
'@return the value in the Map as a double, <code>0.0</code> if null map input\n',non-directive
' Creates a new field editor preference page with the given title,\n image, and style.\n\n @param title the title of this preference page\n @param image the image for this preference page, or \n   <code>null</code> if none\n @param style either <code>GRID</code> or <code>FLAT</code>\n',non-directive
'@return the value in the Map as a Boolean, <code>defaultValue</code> if null map input\n',non-directive
'@return the size of the preference page encoded as\n   <code>new Point(width,height)</code>, or \n   <code>(0,0)</code> if the page doesn\'t currently have any UI component\n',directive
' The <code>IRunnableWithProgress</code> interface should be implemented by any\n class whose instances are intended to be executed as a long-running operation.\n Long-running operations are typically presented at the UI via a modal dialog\n showing a progress indicator and a Cancel button.\n The class must define a <code>run</code> method that takes a progress monitor.\n The <code>run</code> method is usually not invoked directly, but rather by\n passing the <code>IRunnableWithProgress</code> to the <code>run</code> method of\n an <code>IRunnableContext</code>, which provides the UI for the progress monitor\n and Cancel button.\n\n @see IRunnableContext\n',directive
' Returns the current information control, or <code>null</code> if none.\n\n ',directive
'<li>ExtendedProperties - extends the Properties class to add extra functionality\n</ul>\n',directive
'@return the current wizard\n',non-directive
'<p>\n The ability to change this allows the same field editor object\n to be reused for different preferences.\n ',directive
'<p>\n The closure at array location 0 is called if the predicate at array\n location 0 returned true. ',directive
' Returns the top level control for this dialog page.\n \n @return the top level control\n',non-directive
'A null input will return an empty properties object.\n\n ',non-directive
' Find the first valid fontData in the provided list. \n ',non-directive
'try {\n       // Assuming the RuntimeMXBean has been registered in mbs\n       ObjectName oname = new ObjectName(ManagementFactory.RUNTIME_MXBEAN_NAME);\n    \n       // Get standard attribute \"VmVendor\"\n       String vendor = (String) mbs.getAttribute(oname, \"VmVendor\");\n   } catch (....) {\n       // Catch the exceptions thrown by ObjectName constructor\n       // and MBeanServer.getAttribute method\n       ...\n   ',directive
'Does not\n create the rowData of any of the controls in the composite.\n \n',directive
'\nProvides support for shared UI resources such as menus,\ntool bars, and status lines.\n<h2>\nPackage Specification</h2>\nContribution managers coordinate contributions to shared UI resources such\nas menus, menu bars, tool bars, and status lines. <tt>ContributionManager</tt>\nmaintains the contributions as a dynamic list of contribution items (<tt>IContributionItems</tt>).\nSeparators (<tt>Separator</tt>) can be included in contribution lists to\nbreak up the list\'s visual representation. Internally, contribution lists\ncan be organized into named groups via special group markers (<tt>GroupMarker</tt>)\nto facilitate programatic insertion at specific positions within the list.\n<p>Three specific contribution managers are provided: a status line manager\n(<tt>StatusLineManager</tt>), a tool bar manager (<tt>ToolBarManager</tt>),\nand a hierarchical menu manager (<tt>MenuManager</tt>).\n<p>Actions (<tt>IAction</tt>) are commands which can be triggered from\nthe UI, like the ones found in menus, toolbars, and buttons. Menus and\ntools bars are typically populated with contribution items that delegate\nto actions (<tt>ActionContributionItem</tt>).\n<p>Note: None of the classes in this package maintain global state.\n<br>&nbsp;\n',directive
?,non-directive
' The control and/or font must not be disposed at the time the PixelConverter\n is created.\n \n',directive
'<li>{',non-directive
' Creates and returns a new SWT <code>ImageData</code> object\n for this image descriptor.\n Note that each call returns a new SWT image data object.\n <p>\n This framework method is declared public so that it is\n possible to request an image descriptor\'s image data without\n creating an SWT image object.\n </p>\n <p>\n Returns <code>null</code> if the image data could not be created.\n </p>\n\n @return a new image data or <code>null</code>\n',directive
'@param listener\n            a page changing listener\n ',non-directive
'Subclasses can implement different ways of describing a font. ',directive
' Returns the initial location to use for the shell. Overridden\n to check whether the bounds of the dialog have been stored in\n dialog settings.  If a location has been stored, it is returned.\n \n @param initialSize\n            the initial size of the shell, as returned by\n            <code>getInitialSize</code>.\n @return the initial location of the shell\n \n @since 3.2\n @see #getDialogBoundsSettings()\n @see #getDialogBoundsStrategy()\n',directive
'Returns the default-default value (<code>0</code>) if there\n is no preference with the given name, or if the current value \n cannot be treated as an integter.\n\n ',directive
'The runnable\n can be subsequently canceled by a call to <code>cancelDisposeExec</code>.\n \n',directive
'If the method invocation results in an exception being\nthrown, the exception is indicated to caller.\n\n',directive
'</P>\n\n<!-- Put ',non-directive
'The\nregistry returns to the calling object a reference to the remote\nobject, using which a remote method can be invoked.\n\n',directive
'@link java.nio.charset.Charset\njava.nio.charset.Charset} class describes the naming conventions for character\nencodings as well as the set of standard encodings that must be supported by\nevery implementation of the Java platform.\n\n\n',directive
